degree distribution (probability density function of the degree in logarithmic bins) 
6.4245	0.136564
8.4416	0.0560879
11.2799	0.0443534
16.1452	0.023237
23.0479	0.0108301
32.3829	0.00542524
45.5564	0.00280494
63.7547	0.00131744
89.3403	0.000712096
125.587	0.0003549
150	3.88263e-06

degree distribution (degree-occurrences) 
5	7.8125e-06
6	0.15918
7	0.117433
8	0.0891406
9	0.0704953
10	0.0572797
11	0.0469859
12	0.0392891
13	0.0338234
14	0.0291297
15	0.0256
16	0.0225219
17	0.0198156
18	0.0175234
19	0.0159859
20	0.0144141
21	0.0130219
22	0.0118516
23	0.0108
24	0.00999688
25	0.0089125
26	0.00865156
27	0.00786406
28	0.00744531
29	0.00697031
30	0.00645469
31	0.00590781
32	0.00568594
33	0.00537344
34	0.0048625
35	0.004775
36	0.00443281
37	0.00429688
38	0.00398594
39	0.00384688
40	0.00363906
41	0.0034625
42	0.00326719
43	0.00304375
44	0.00293906
45	0.0028875
46	0.00264063
47	0.00247031
48	0.00244531
49	0.00242813
50	0.00230469
51	0.00226406
52	0.00208594
53	0.00206875
54	0.00193281
55	0.00192344
56	0.001825
57	0.0017875
58	0.00169531
59	0.00164375
60	0.00158281
61	0.00153438
62	0.00148594
63	0.0014125
64	0.00142656
65	0.00135
66	0.00127656
67	0.00122813
68	0.00122656
69	0.00121406
70	0.00109687
71	0.00111875
72	0.00105937
73	0.00105781
74	0.000954688
75	0.000957813
76	0.000984375
77	0.000959375
78	0.000935938
79	0.000873438
80	0.000848438
81	0.00089375
82	0.000828125
83	0.000807813
84	0.000792188
85	0.000846875
86	0.00069375
87	0.00071875
88	0.000728125
89	0.000714063
90	0.000723438
91	0.000651563
92	0.000671875
93	0.000617188
94	0.000684375
95	0.000654687
96	0.00065
97	0.000604688
98	0.000584375
99	0.00063125
100	0.000620312
101	0.000589063
102	0.000585937
103	0.00044375
104	0.000542188
105	0.000489063
106	0.000548437
107	0.0004875
108	0.000489063
109	0.000428125
110	0.000496875
111	0.000420313
112	0.000464063
113	0.000470313
114	0.000442188
115	0.000434375
116	0.000434375
117	0.000425
118	0.000401563
119	0.000429688
120	0.000401563
121	0.00035
122	0.000440625
123	0.000332812
124	0.000359375
125	0.00035625
126	0.000340625
127	0.000342187
128	0.000385937
129	0.000304687
130	0.000373438
131	0.000354688
132	0.000326563
133	0.000328125
134	0.000270312
135	0.00033125
136	0.000320313
137	0.000292188
138	0.000335938
139	0.000301563
140	0.00030625
141	0.000254688
142	0.000290625
143	0.000260937
144	0.000246875
145	0.000257813
146	0.00026875
147	0.000271875
148	0.000270312
149	0.000248438
150	0.000235938

