1	12252
1	17142
1	17394
1	29085
1	29098
1	36784
2	12278
2	16486
2	19330
2	29219
2	33795
2	34763
3	34570
3	34995
3	39271
3	39519
3	39561
3	39937
4	2885
4	30399
4	33193
4	39325
4	39616
4	39889
5	21422
5	35010
5	35279
5	38328
5	38515
5	38573
6	1673
6	9658
6	10535
6	12347
6	37852
6	39552
7	2774
7	3302
7	9276
7	14719
7	23138
7	26470
8	32592
8	33032
8	38764
8	39154
8	39354
8	39739
9	6898
9	31407
9	37335
9	39573
9	39746
9	39935
10	22011
10	27876
10	28221
10	29350
10	30049
10	39428
11	23853
11	26459
11	30226
11	32667
11	33211
11	33263
12	16468
12	19168
12	23519
12	26010
12	27986
12	35454
13	20846
13	35238
13	36379
13	36599
13	37760
13	39674
14	9124
14	21166
14	38221
14	38820
14	39014
14	39044
15	1499
15	29757
15	37095
15	39133
15	39237
15	39575
16	25616
16	37516
16	37982
16	38364
16	39561
16	39647
17	27463
17	34784
17	37670
17	37705
17	38968
17	39737
18	1242
18	27931
18	31751
18	38560
18	39004
18	39981
19	11550
19	20526
19	36742
19	37658
19	38300
19	39183
20	28432
20	29773
20	34863
20	36700
20	38020
20	38131
21	11928
21	22899
21	31844
21	32923
21	33238
21	35809
22	14552
22	20683
22	21353
22	23711
22	25515
22	29578
23	3106
23	38241
23	39413
23	39567
23	39671
23	39990
24	28701
24	28883
24	30640
24	31614
24	36980
24	38493
25	3673
25	6639
25	8548
25	28102
25	33057
25	34909
26	26351
26	36728
26	37771
26	37934
26	38212
26	39451
27	23470
27	27712
27	34775
27	38359
27	38522
27	38691
28	26982
28	30141
28	30205
28	32020
28	34079
28	37294
29	16669
29	23660
29	28285
29	32512
29	38143
29	38482
30	17416
30	25223
30	39030
30	39346
30	39730
30	39917
31	20654
31	25170
31	30859
31	36294
31	36445
31	39075
32	15850
32	35322
32	39504
32	39633
32	39882
32	39914
33	31283
33	33474
33	35438
33	36653
33	38454
33	39351
34	19444
34	29585
34	30073
34	34223
34	37270
34	38657
35	16692
35	19394
35	36315
35	37518
35	38181
35	39260
36	17159
36	27734
36	31522
36	31744
36	34827
36	37677
37	7415
37	12044
37	18380
37	18482
37	22347
37	37641
38	33791
38	36919
38	37143
38	37691
38	39554
38	39803
39	20717
39	23803
39	32832
39	38912
39	39088
39	39870
40	990
40	34798
40	36150
40	37849
40	38268
40	39764
41	28906
41	39458
41	39547
41	39668
41	39779
41	39910
42	19130
42	38601
42	38794
42	39563
42	39895
42	39980
43	3576
43	23234
43	26184
43	30276
43	30303
43	33638
44	8023
44	22802
44	33192
44	33663
44	34588
44	34726
45	31198
45	35598
45	35703
45	36722
45	37117
45	38396
46	30924
46	31162
46	32797
46	37761
46	37904
46	39475
47	16271
47	27397
47	30172
47	30583
47	31354
47	31527
48	31512
48	35538
48	37368
48	38161
48	38926
48	39944
49	17781
49	39090
49	39553
49	39720
49	39899
49	39948
50	21704
50	34202
50	36644
50	38492
50	39303
50	39597
51	1389
51	13082
51	14144
51	14619
51	14767
51	20201
52	22435
52	38094
52	38368
52	38905
52	39104
52	39844
53	18255
53	29938
53	30173
53	31201
53	33064
53	37207
54	2036
54	4533
54	17967
54	23541
54	30597
54	38596
55	16215
55	32230
55	39663
55	39734
55	39766
55	39856
56	34823
56	36216
56	36806
56	38686
56	39087
56	39254
57	29035
57	32402
57	39832
57	39865
57	39918
57	39974
58	9566
58	25547
58	26459
58	32667
58	33263
58	35450
59	5064
59	8129
59	13684
59	16424
59	35456
59	36639
60	19748
60	33449
60	35058
60	35595
60	36374
60	37912
61	7844
61	24202
61	37764
61	38738
61	38903
61	39992
62	20929
62	38859
62	39356
62	39726
62	39843
62	39888
63	18912
63	19652
63	27438
63	37069
63	37956
63	39556
64	5521
64	34580
64	35896
64	36712
64	38631
64	39645
65	38542
65	38828
65	38937
65	39420
65	39861
65	39868
66	658
66	2327
66	6755
66	10899
66	12049
66	33574
67	30737
67	31326
67	32995
67	33302
67	36222
67	36826
68	21764
68	21842
68	22792
68	23783
68	37406
68	37896
69	16083
69	19435
69	26514
69	28009
69	31809
69	39787
70	14592
70	15107
70	34668
70	36415
70	36427
70	36477
71	1876
71	7528
71	23185
71	30458
71	38818
71	38977
