1	120 
2	160 
3	53 
4	1 
5	97 
6	131 
7	218 
8	64 
9	201 
10	59 
11	151 
12	146 
13	157 
14	23 
15	10 
16	198 
17	24 
18	185 
19	29 
20	33 
21	125 
22	166 
23	213 
24	108 
25	164 
26	167 
27	174 
28	17 
29	114 
30	99 
31	140 
32	137 
33	45 
34	58 
35	149 
36	109 
37	126 
38	7 
39	98 
40	179 
41	88 
42	102 
43	157 
44	132 
45	161 
46	108 
47	27 
48	25 
49	142 
50	24 
51	96 
52	141 
53	21 
54	38 
55	123 
56	58 
57	125 
58	17 
59	209 
60	47 
61	32 
62	149 
63	176 
64	74 
65	175 
66	21 
67	214 
68	130 
69	198 
70	98 
71	68 
72	152 
73	108 
74	40 
75	64 
76	91 
77	25 
78	28 
79	105 
80	58 
81	49 
82	209 
83	191 
84	138 
85	179 
86	34 
87	203 
88	222 
89	198 
90	209 
91	27 
92	71 
93	68 
94	105 
95	201 
96	131 
97	68 
98	188 
99	58 
100	68 
101	20 
102	98 
103	175 
104	114 
105	186 
106	42 
107	167 
108	99 
109	107 
110	198 
111	45 
112	2 
113	100 
114	27 
115	62 
116	21 
117	141 
118	157 
119	61 
120	19 
121	20 
122	181 
123	16 
124	115 
125	142 
126	1 
127	205 
128	50 
129	85 
130	165 
131	222 
132	13 
133	62 
134	176 
135	222 
136	88 
137	21 
138	45 
139	218 
140	119 
141	203 
142	118 
143	10 
144	42 
145	138 
146	109 
147	62 
148	213 
149	142 
150	54 
151	209 
152	161 
153	215 
154	78 
155	192 
156	151 
157	216 
158	40 
159	61 
160	215 
161	78 
162	209 
163	119 
164	134 
165	209 
166	29 
167	201 
168	68 
169	205 
170	77 
171	158 
172	214 
173	110 
174	24 
175	36 
176	13 
177	24 
178	24 
179	214 
180	38 
181	21 
182	78 
183	124 
184	175 
185	208 
186	118 
187	58 
188	92 
189	149 
190	167 
191	21 
192	39 
193	159 
194	165 
195	81 
196	120 
197	202 
198	25 
199	151 
200	198 
201	222 
202	72 
203	196 
204	72 
205	141 
206	58 
207	143 
208	13 
209	114 
210	48 
211	150 
212	38 
213	58 
214	96 
215	32 
216	167 
217	149 
218	185 
219	213 
220	27 
221	128 
222	92 
223	58 
224	65 
225	175 
226	8 
227	164 
228	120 
229	50 
230	145 
231	159 
232	128 
233	131 
234	136 
235	165 
236	64 
237	1 
238	62 
239	203 
240	194 
241	98 
242	38 
243	214 
244	84 
245	40 
246	91 
247	136 
248	1 
249	109 
250	53 
251	152 
252	195 
253	53 
254	68 
255	150 
256	164 
257	5 
258	158 
259	175 
260	60 
261	164 
262	6 
263	222 
264	152 
265	85 
266	76 
267	10 
268	92 
269	15 
270	15 
271	2 
272	200 
273	173 
274	114 
275	202 
276	98 
277	151 
278	29 
279	40 
280	198 
281	46 
282	84 
283	90 
284	99 
285	146 
286	62 
287	52 
288	162 
289	106 
290	161 
291	7 
292	103 
293	48 
294	62 
295	25 
296	203 
297	169 
298	89 
299	47 
300	210 
301	145 
302	57 
303	186 
304	97 
305	146 
306	21 
307	110 
308	62 
309	127 
310	20 
311	33 
312	120 
313	157 
314	41 
315	152 
316	52 
317	192 
318	203 
319	179 
320	193 
321	150 
322	2 
323	58 
324	57 
325	58 
326	209 
327	118 
328	78 
329	21 
330	161 
331	114 
332	47 
333	81 
334	206 
335	64 
336	149 
337	189 
338	188 
339	209 
340	54 
341	213 
342	56 
343	41 
344	103 
345	200 
346	149 
347	119 
348	209 
349	27 
350	215 
351	2 
352	34 
353	202 
354	34 
355	69 
356	186 
357	210 
358	49 
359	81 
360	146 
361	117 
362	172 
363	82 
364	105 
365	123 
366	114 
367	108 
368	218 
369	140 
370	217 
371	145 
372	205 
373	40 
374	78 
375	41 
376	168 
377	208 
378	41 
379	176 
380	194 
381	136 
382	120 
383	92 
384	58 
385	206 
386	217 
387	61 
388	157 
389	97 
390	68 
391	217 
392	9 
393	192 
394	13 
395	10 
396	17 
397	51 
398	48 
399	78 
400	81 
401	43 
402	163 
403	10 
404	206 
405	150 
406	118 
407	62 
408	131 
409	206 
410	5 
411	38 
412	164 
413	49 
414	118 
415	58 
416	64 
417	173 
418	2 
419	119 
420	182 
421	97 
422	68 
423	98 
424	114 
425	44 
426	84 
427	130 
428	158 
429	167 
430	27 
431	91 
432	49 
433	27 
434	1 
435	176 
436	95 
437	146 
438	179 
439	99 
440	81 
441	12 
442	113 
443	222 
444	21 
445	145 
446	64 
447	87 
448	46 
449	58 
450	28 
451	17 
452	91 
453	5 
454	146 
455	164 
456	147 
457	214 
458	164 
459	21 
460	99 
461	108 
462	78 
463	183 
464	213 
465	114 
466	209 
467	101 
468	217 
469	208 
470	189 
471	149 
472	203 
473	138 
474	24 
475	99 
476	114 
477	221 
478	109 
479	105 
480	149 
481	3 
482	42 
483	108 
484	96 
485	202 
486	99 
487	42 
488	64 
489	179 
490	199 
491	151 
492	113 
493	215 
494	90 
495	134 
496	76 
497	81 
498	146 
499	192 
500	209 
501	218 
502	10 
503	214 
504	146 
505	20 
506	222 
507	205 
508	140 
509	203 
510	176 
511	206 
512	70 
513	119 
514	60 
515	126 
516	114 
517	19 
518	164 
519	55 
520	35 
521	97 
522	109 
523	101 
524	162 
525	29 
526	15 
527	218 
528	58 
529	1 
530	48 
531	152 
532	218 
533	194 
534	146 
535	28 
536	208 
537	34 
538	214 
539	27 
540	136 
541	151 
542	189 
543	84 
544	211 
545	8 
546	99 
547	49 
548	86 
549	206 
550	50 
551	127 
552	90 
553	120 
554	46 
555	173 
556	145 
557	214 
558	191 
559	42 
560	215 
561	126 
562	206 
563	207 
564	125 
565	145 
566	14 
567	215 
568	202 
569	164 
570	170 
571	131 
572	176 
573	181 
574	126 
575	203 
576	209 
577	176 
578	181 
579	168 
580	62 
581	114 
582	136 
583	150 
584	171 
585	40 
586	105 
587	168 
588	39 
589	109 
590	158 
591	99 
592	99 
593	13 
594	141 
595	209 
596	190 
597	217 
598	147 
599	96 
600	218 
601	40 
602	22 
603	78 
604	162 
605	151 
606	108 
607	27 
608	21 
609	20 
610	188 
611	92 
612	104 
613	141 
614	189 
615	164 
616	21 
617	25 
618	100 
619	45 
620	125 
621	97 
622	205 
623	50 
624	209 
625	100 
626	206 
627	164 
628	5 
629	115 
630	120 
631	20 
632	214 
633	105 
634	56 
635	186 
636	220 
637	137 
638	86 
639	40 
640	145 
641	17 
642	194 
643	72 
644	213 
645	34 
646	88 
647	209 
648	49 
649	222 
650	170 
651	102 
652	217 
653	72 
654	222 
655	82 
656	174 
657	29 
658	184 
659	164 
660	33 
661	222 
662	220 
663	58 
664	218 
665	193 
666	24 
667	167 
668	114 
669	169 
670	2 
671	40 
672	81 
673	90 
674	68 
675	131 
676	50 
677	114 
678	29 
679	196 
680	177 
681	191 
682	61 
683	189 
684	108 
685	61 
686	132 
687	157 
688	209 
689	7 
690	99 
691	124 
692	113 
693	202 
694	222 
695	68 
696	2 
697	62 
698	118 
699	218 
700	85 
701	213 
702	155 
703	91 
704	111 
705	13 
706	20 
707	70 
708	208 
709	62 
710	47 
711	122 
712	41 
713	150 
714	179 
715	132 
716	205 
717	136 
718	158 
719	221 
720	20 
721	164 
722	23 
723	99 
724	17 
725	1 
726	24 
727	72 
728	114 
729	104 
730	172 
731	180 
732	108 
733	114 
734	167 
735	62 
736	172 
737	137 
738	81 
739	115 
740	81 
741	68 
742	199 
743	34 
744	24 
745	175 
746	45 
747	75 
748	129 
749	106 
750	82 
751	66 
752	222 
753	181 
754	81 
755	78 
756	29 
757	79 
758	192 
759	108 
760	30 
761	78 
762	206 
763	10 
764	178 
765	149 
766	179 
767	81 
768	13 
769	27 
770	120 
771	20 
772	163 
773	48 
774	215 
775	58 
776	194 
777	68 
778	193 
779	175 
780	131 
781	76 
782	146 
783	32 
784	168 
785	108 
786	102 
787	27 
788	114 
789	205 
790	213 
791	191 
792	203 
793	202 
794	141 
795	136 
796	53 
797	64 
798	105 
799	194 
800	29 
801	53 
802	170 
803	196 
804	25 
805	97 
806	88 
807	51 
808	24 
809	46 
810	138 
811	167 
812	34 
813	167 
814	99 
815	40 
816	147 
817	121 
818	164 
819	176 
820	90 
821	46 
822	187 
823	219 
824	76 
825	41 
826	44 
827	69 
828	203 
829	141 
830	37 
831	221 
832	138 
833	20 
834	193 
835	165 
836	109 
837	179 
838	215 
839	144 
840	36 
841	40 
842	146 
843	108 
844	98 
845	216 
846	23 
847	101 
848	151 
849	160 
850	33 
851	149 
852	10 
853	149 
854	64 
855	10 
856	174 
857	195 
858	34 
859	131 
860	191 
861	187 
862	53 
863	65 
864	56 
865	14 
866	86 
867	58 
868	142 
869	28 
870	19 
871	186 
872	64 
873	105 
874	40 
875	10 
876	98 
877	149 
878	93 
879	151 
880	10 
881	40 
882	146 
883	58 
884	206 
885	99 
886	188 
887	176 
888	85 
889	101 
890	192 
891	126 
892	165 
893	34 
894	56 
895	102 
896	103 
897	100 
898	219 
899	210 
900	176 
901	148 
902	26 
903	136 
904	61 
905	33 
906	126 
907	176 
908	53 
909	186 
910	169 
911	124 
912	58 
913	136 
914	209 
915	203 
916	153 
917	115 
918	157 
919	145 
920	114 
921	25 
922	140 
923	27 
924	212 
925	157 
926	107 
927	98 
928	105 
929	56 
930	61 
931	62 
932	69 
933	119 
934	81 
935	194 
936	78 
937	26 
938	21 
939	114 
940	7 
941	2 
942	206 
943	131 
944	218 
945	93 
946	100 
947	40 
948	10 
949	86 
950	90 
951	13 
952	218 
953	186 
954	118 
955	157 
956	194 
957	22 
958	20 
959	149 
960	40 
961	62 
962	79 
963	92 
964	206 
965	40 
966	176 
967	218 
968	157 
969	81 
970	82 
971	105 
972	125 
973	150 
974	184 
975	81 
976	49 
977	133 
978	130 
979	49 
980	136 
981	87 
982	73 
983	162 
984	191 
985	13 
986	64 
987	76 
988	206 
989	1 
990	76 
991	13 
992	218 
993	142 
994	80 
995	156 
996	131 
997	181 
998	20 
999	47 
1000	108 
1001	113 
1002	191 
1003	122 
1004	114 
1005	125 
1006	134 
1007	97 
1008	119 
1009	68 
1010	75 
1011	97 
1012	40 
1013	175 
1014	10 
1015	37 
1016	64 
1017	174 
